list,block,block_label,trial_in_block,trial_uid,task,word,word_type,correct_tone,condition,gender,audio,item_role,is_repeat,repeat_condition,original_task,first_exposure_id,correct_response,correct_pos,heard_tone_pos,heard_tone,opt0_text,opt0_role,opt0_tone,opt1_text,opt1_role,opt1_tone,opt2_text,opt2_role,opt2_tone,opt3_text,opt3_role,opt3_tone,opt4_text,opt4_role,opt4_tone,opt5_text,opt5_role,opt5_tone
68,3,Task1,33,L68_B3_33,1,一举,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一举_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一举,1,0,T1,依举,inter,T1,一举,correct,T4,伊举,inter,T1,已举,lure,T3,仪举,intra,T2,姨举,intra,T2
68,3,Task1,34,L68_B3_34,1,初一,single_ord_t1,1.0,Err_T1_Inter_C2,M,resources/yi_ordinal_T1/初一_M_Err_T1_Inter_C2.mp3,fixed,0,,,,初一,0,1,T2,初一,correct,T1,初姨,inter,T2,初仪,inter,T2,初椅,lure,T3,初艺,inter,T4,初益,inter,T4
68,3,Task1,35,L68_B3_35,1,之一,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/之一_M_Err_T1_Inter_C4.mp3,fixed,0,,,,之一,0,3,T4,之一,correct,T1,之仪,inter,T2,之姨,inter,T2,之艺,inter,T4,之椅,lure,T3,之义,inter,T4
68,3,Task1,36,L68_B3_36,1,一技之长,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一技之长_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一技之长,1,0,T1,伊技之长,inter,T1,一技之长,correct,T2,已技之长,lure,T3,依技之长,inter,T1,艺技之长,intra,T4,义技之长,intra,T4
68,3,Task1,37,L68_B3_37,1,一旁,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一旁_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一旁,4,0,T2,仪旁,intra,T2,医旁,inter,T1,伊旁,inter,T1,蚁旁,lure,T3,一旁,correct,T4,宜旁,intra,T2
68,3,Task1,38,L68_B3_38,1,一针见血,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一针见血_M_Cor.mp3,fixed,0,,,,一针见血,1,1,T4,已针见血,lure,T3,一针见血,correct,T4,医针见血,inter,T1,伊针见血,inter,T1,姨针见血,intra,T2,宜针见血,intra,T2
68,3,Task1,39,L68_B3_39,1,一晃眼,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一晃眼_F_Err_T1_Intra_C2.mp3,bridge,0,,,,一晃眼,5,0,T2,宜晃眼,intra,T2,依晃眼,inter,T1,已晃眼,lure,T3,仪晃眼,intra,T2,伊晃眼,inter,T1,一晃眼,correct,T4
68,3,Task1,40,L68_B3_40,1,一刀两断,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一刀两断_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一刀两断,1,0,T1,伊刀两断,inter,T1,一刀两断,correct,T4,依刀两断,inter,T1,已刀两断,lure,T3,仪刀两断,intra,T2,宜刀两断,intra,T2
68,3,Task1,41,L68_B3_41,1,天各一方,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/天各一方_F_Err_T1_Inter_C1.mp3,fixed,0,,,,天各一方,5,2,T1,天各姨方,intra,T2,天各仪方,intra,T2,天各依方,inter,T1,天各椅方,lure,T3,天各伊方,inter,T1,天各一方,correct,T4
68,3,Task1,42,L68_B3_42,1,第一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/第一_M_Cor.mp3,fixed,0,,,,第一,0,0,T1,第一,correct,T1,第已,lure,T3,第姨,inter,T2,第仪,inter,T2,第义,inter,T4,第艺,inter,T4
68,3,Task1,43,L68_B3_43,1,倒打一耙,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/倒打一耙_M_Err_T1_Intra_C2.mp3,fixed,0,,,,倒打一耙,1,0,T2,倒打姨耙,intra,T2,倒打一耙,correct,T4,倒打宜耙,intra,T2,倒打伊耙,inter,T1,倒打已耙,lure,T3,倒打医耙,inter,T1
68,3,Task1,44,L68_B3_44,1,专一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/专一_F_Cor.mp3,fixed,0,,,,专一,3,3,T1,专椅,lure,T3,专仪,inter,T2,专艺,inter,T4,专一,correct,T1,专姨,inter,T2,专义,inter,T4
68,3,Task1,45,L68_B3_45,1,一本正经,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一本正经_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一本正经,5,2,T2,医本正经,inter,T1,伊本正经,inter,T1,宜本正经,intra,T2,蚁本正经,lure,T3,姨本正经,intra,T2,一本正经,correct,T4
68,3,Task1,46,L68_B3_46,1,一系列,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一系列_F_Cor.mp3,bridge,0,,,,一系列,3,3,T2,艺系列,intra,T4,已系列,lure,T3,医系列,inter,T1,一系列,correct,T2,伊系列,inter,T1,益系列,intra,T4
68,3,Task1,47,L68_B3_47,1,一视同仁,single_card_t2,2.0,Err_T1_Intra_C4,F,resources/yi_cardinal_T2/一视同仁_F_Err_T1_Intra_C4.mp3,fixed,0,,,,一视同仁,2,0,T4,益视同仁,intra,T4,椅视同仁,lure,T3,一视同仁,correct,T2,伊视同仁,inter,T1,义视同仁,intra,T4,依视同仁,inter,T1
68,3,Task1,48,L68_B3_48,1,一连串,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一连串_M_Err_T1_Inter_C1.mp3,bridge,0,,,,一连串,0,1,T1,一连串,correct,T4,依连串,inter,T1,宜连串,intra,T2,蚁连串,lure,T3,医连串,inter,T1,仪连串,intra,T2
68,3,Task1,49,L68_B3_49,1,说一不二,single_ord_t1,1.0,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/说一不二_F_Err_T1_Inter_C4.mp3,fixed,0,,,,说一不二,3,0,T4,说益不二,inter,T4,说蚁不二,lure,T3,说宜不二,inter,T2,说一不二,correct,T1,说艺不二,inter,T4,说姨不二,inter,T2
68,3,Task1,50,L68_B3_50,1,有一套,single_card_t2,2.0,Cor,M,resources/yi_cardinal_T2/有一套_M_Cor.mp3,bridge,0,,,,有一套,2,2,T2,有已套,lure,T3,有医套,inter,T1,有一套,correct,T2,有艺套,intra,T4,有依套,inter,T1,有义套,intra,T4
68,3,Task1,51,L68_B3_51,1,一回事,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一回事_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一回事,5,0,T2,仪回事,intra,T2,椅回事,lure,T3,姨回事,intra,T2,依回事,inter,T1,医回事,inter,T1,一回事,correct,T4
68,3,Task1,52,L68_B3_52,1,一天,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一天_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一天,2,3,T1,仪天,intra,T2,蚁天,lure,T3,一天,correct,T4,医天,inter,T1,伊天,inter,T1,姨天,intra,T2
68,3,Task1,53,L68_B3_53,1,一口气,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一口气_M_Cor.mp3,bridge,0,,,,一口气,0,0,T4,一口气,correct,T4,伊口气,inter,T1,蚁口气,lure,T3,仪口气,intra,T2,宜口气,intra,T2,医口气,inter,T1
68,3,Task1,54,L68_B3_54,1,一声不吭,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一声不吭_M_Cor.mp3,fixed,0,,,,一声不吭,3,3,T4,宜声不吭,intra,T2,已声不吭,lure,T3,依声不吭,inter,T1,一声不吭,correct,T4,伊声不吭,inter,T1,姨声不吭,intra,T2
68,3,Task1,55,L68_B3_55,1,一己之力,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一己之力_M_Cor.mp3,fixed,0,,,,一己之力,0,0,T4,一己之力,correct,T4,姨己之力,intra,T2,医己之力,inter,T1,依己之力,inter,T1,椅己之力,lure,T3,宜己之力,intra,T2
68,3,Task1,56,L68_B3_56,1,一团糟,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一团糟_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一团糟,0,1,T2,一团糟,correct,T4,仪团糟,intra,T2,医团糟,inter,T1,蚁团糟,lure,T3,宜团糟,intra,T2,伊团糟,inter,T1
68,3,Task1,57,L68_B3_57,1,逐一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/逐一_M_Cor.mp3,fixed,0,,,,逐一,4,4,T1,逐已,lure,T3,逐仪,inter,T2,逐义,inter,T4,逐姨,inter,T2,逐一,correct,T1,逐艺,inter,T4
68,3,Task1,58,L68_B3_58,1,独一无二,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/独一无二_M_Err_T1_Inter_C4.mp3,fixed,0,,,,独一无二,3,1,T4,独姨无二,inter,T2,独益无二,inter,T4,独宜无二,inter,T2,独一无二,correct,T1,独艺无二,inter,T4,独蚁无二,lure,T3
68,3,Task1,59,L68_B3_59,1,一连,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一连_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一连,2,4,T1,椅连,lure,T3,仪连,intra,T2,一连,correct,T4,姨连,intra,T2,依连,inter,T1,伊连,inter,T1
68,3,Task1,60,L68_B3_60,1,一丝不苟,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一丝不苟_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一丝不苟,5,0,T1,医丝不苟,inter,T1,宜丝不苟,intra,T2,蚁丝不苟,lure,T3,姨丝不苟,intra,T2,伊丝不苟,inter,T1,一丝不苟,correct,T4
68,3,Task1,61,L68_B3_61,1,一概,single_card_t2,2.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T2/一概_F_Err_T1_Inter_C1.mp3,bridge,0,,,,一概,5,2,T1,椅概,lure,T3,艺概,intra,T4,医概,inter,T1,义概,intra,T4,依概,inter,T1,一概,correct,T2
68,3,Task1,62,L68_B3_62,1,一路货色,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/一路货色_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一路货色,0,1,T1,一路货色,correct,T2,伊路货色,inter,T1,医路货色,inter,T1,义路货色,intra,T4,益路货色,intra,T4,已路货色,lure,T3
68,4,Repeat,1,L68_B4_1,3,眼不见心不烦,double_bu,2;4,Err_T2_C2,F,resources/bu_double/眼不见心不烦_F_Err_T2_C2.mp3,fixed,1,diff_condition,3,L68_B1_10,眼不见心不烦,,,T2,,,,,,,,,,,,,,,,,,
68,4,Repeat,2,L68_B4_2,3,无孔不入,single_bu,2.0,Err_T1_C4,F,resources/bu_single/无孔不入_F_Err_T1_C4.mp3,fixed,1,same_audio,3,L68_B1_28,无孔不入,,,T4,,,,,,,,,,,,,,,,,,
68,4,Repeat,3,L68_B4_3,3,执迷不悟,single_bu,2.0,Err_T1_C4,F,resources/bu_single/执迷不悟_F_Err_T1_C4.mp3,fixed,1,diff_condition,3,L68_B1_40,执迷不悟,,,T4,,,,,,,,,,,,,,,,,,
68,4,Repeat,4,L68_B4_4,3,不费吹灰之力,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不费吹灰之力_M_Err_T1_C4.mp3,fixed,1,diff_condition,3,L68_B1_15,不费吹灰之力,,,T4,,,,,,,,,,,,,,,,,,
68,4,Repeat,5,L68_B4_5,3,一言以蔽之,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一言以蔽之_M_Cor.mp3,fixed,1,same_audio,3,L68_B1_1,一言以蔽之,,,T4,,,,,,,,,,,,,,,,,,
68,4,Repeat,6,L68_B4_6,3,格格不入,single_bu,2.0,Err_T1_C4,M,resources/bu_single/格格不入_M_Err_T1_C4.mp3,fixed,1,same_audio,3,L68_B1_5,格格不入,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,1,L69_B1_1,3,不假思索,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不假思索_F_Err_T1_C2.mp3,fixed,0,,,,不假思索,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,2,L69_B1_2,3,万一,single_ord_t1,1.0,Cor,M,resources/yi_ordinal_T1/万一_M_Cor.mp3,fixed,0,,,,万一,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,3,L69_B1_3,3,不知天高地厚,single_bu,4.0,Cor,M,resources/bu_single/不知天高地厚_M_Cor.mp3,fixed,0,,,,不知天高地厚,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,4,L69_B1_4,3,一岁一枯荣,double_yi,2;4,Err_T1_Intra_C4,F,resources/yi_double/一岁一枯荣_F_Err_T1_Intra_C4.mp3,fixed,0,,,,一岁一枯荣,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,5,L69_B1_5,3,有过之无不及,single_bu,4.0,Cor,M,resources/bu_single/有过之无不及_M_Cor.mp3,fixed,0,,,,有过之无不及,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,6,L69_B1_6,3,执迷不悟,single_bu,2.0,Err_T1_C4,F,resources/bu_single/执迷不悟_F_Err_T1_C4.mp3,fixed,0,,,,执迷不悟,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,7,L69_B1_7,3,一年一度,double_yi,4;2,Err_T1T2_Intra_C2C4,M,resources/yi_double/一年一度_M_Err_T1T2_Intra_C2C4.mp3,fixed,0,,,,一年一度,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,8,L69_B1_8,3,说不过去,single_bu,2.0,Err_T1_C4,F,resources/bu_single/说不过去_F_Err_T1_C4.mp3,fixed,0,,,,说不过去,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,9,L69_B1_9,3,单一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/单一_F_Cor.mp3,fixed,0,,,,单一,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,10,L69_B1_10,3,不见棺材不落泪,double_bu,2;2,Err_T1T2_C4C4,M,resources/bu_double/不见棺材不落泪_M_Err_T1T2_C4C4.mp3,fixed,0,,,,不见棺材不落泪,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,11,L69_B1_11,3,格格不入,single_bu,2.0,Cor,F,resources/bu_single/格格不入_F_Cor.mp3,fixed,0,,,,格格不入,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,12,L69_B1_12,3,一步一回头,double_yi,2;4,Err_T1T2_Inter_C1C1,F,resources/yi_double/一步一回头_F_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一步一回头,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,13,L69_B1_13,3,死不认账,single_bu,2.0,Err_T1_C4,M,resources/bu_single/死不认账_M_Err_T1_C4.mp3,fixed,0,,,,死不认账,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,14,L69_B1_14,3,有一说一,double_yi,1;1,Err_T1_Inter_C4,F,resources/yi_double/有一说一_F_Err_T1_Inter_C4.mp3,fixed,0,,,,有一说一,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,15,L69_B1_15,3,背水一战,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/背水一战_M_Err_T1_Inter_C1.mp3,fixed,0,,,,背水一战,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,16,L69_B1_16,3,油盐不进,single_bu,2.0,Cor,M,resources/bu_single/油盐不进_M_Cor.mp3,fixed,0,,,,油盐不进,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,17,L69_B1_17,3,一失足成千古恨,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一失足成千古恨_F_Err_T1_Intra_C2.mp3,fixed,0,,,,一失足成千古恨,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,18,L69_B1_18,3,全然不顾,single_bu,2.0,Err_T1_C4,M,resources/bu_single/全然不顾_M_Err_T1_C4.mp3,fixed,0,,,,全然不顾,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,19,L69_B1_19,3,一寸光阴一寸金,double_yi,2;2,Err_T1T2_Inter_C1C1,F,resources/yi_double/一寸光阴一寸金_F_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一寸光阴一寸金,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,20,L69_B1_20,3,一物降一物,double_yi,2;2,Err_T1T2_Inter_C1C1,M,resources/yi_double/一物降一物_M_Err_T1T2_Inter_C1C1.mp3,fixed,0,,,,一物降一物,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,21,L69_B1_21,3,不费吹灰之力,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不费吹灰之力_M_Err_T1_C4.mp3,fixed,0,,,,不费吹灰之力,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,22,L69_B1_22,3,马不停蹄,single_bu,4.0,Err_T1_C2,M,resources/bu_single/马不停蹄_M_Err_T1_C2.mp3,fixed,0,,,,马不停蹄,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,23,L69_B1_23,3,一言以蔽之,single_card_t4,4.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T4/一言以蔽之_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一言以蔽之,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,24,L69_B1_24,3,战无不胜,single_bu,2.0,Err_T1_C4,M,resources/bu_single/战无不胜_M_Err_T1_C4.mp3,fixed,0,,,,战无不胜,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,25,L69_B1_25,3,不撞南墙不回头,double_bu,2;4,Cor,F,resources/bu_double/不撞南墙不回头_F_Cor.mp3,fixed,0,,,,不撞南墙不回头,,,2;4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,26,L69_B1_26,3,不差钱,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不差钱_F_Err_T1_C4.mp3,fixed,0,,,,不差钱,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,27,L69_B1_27,3,不靠谱,single_bu,2.0,Err_T1_C4,M,resources/bu_single/不靠谱_M_Err_T1_C4.mp3,fixed,0,,,,不靠谱,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,28,L69_B1_28,3,一百八十度,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一百八十度_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一百八十度,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,29,L69_B1_29,3,以防万一,single_ord_t1,1.0,Err_T1_Inter_C2,F,resources/yi_ordinal_T1/以防万一_F_Err_T1_Inter_C2.mp3,fixed,0,,,,以防万一,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,30,L69_B1_30,3,决一死战,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/决一死战_M_Err_T1_Inter_C4.mp3,fixed,0,,,,决一死战,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,31,L69_B1_31,3,不了了之,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不了了之_F_Err_T1_C2.mp3,fixed,0,,,,不了了之,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,32,L69_B1_32,3,二话不说,single_bu,4.0,Err_T1_C2,F,resources/bu_single/二话不说_F_Err_T1_C2.mp3,fixed,0,,,,二话不说,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,33,L69_B1_33,3,不劳而获,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不劳而获_F_Err_T1_C2.mp3,fixed,0,,,,不劳而获,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,34,L69_B1_34,3,不管三七二十一,single_bu,4.0,Err_T1_C2,M,resources/bu_single/不管三七二十一_M_Err_T1_C2.mp3,fixed,0,,,,不管三七二十一,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,35,L69_B1_35,3,不知者无罪,single_bu,4.0,Cor,F,resources/bu_single/不知者无罪_F_Cor.mp3,fixed,0,,,,不知者无罪,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,36,L69_B1_36,3,无孔不入,single_bu,2.0,Cor,M,resources/bu_single/无孔不入_M_Cor.mp3,fixed,0,,,,无孔不入,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,37,L69_B1_37,3,不能,single_bu,4.0,Cor,F,resources/bu_single/不能_F_Cor.mp3,fixed,0,,,,不能,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,38,L69_B1_38,3,眼不见心不烦,double_bu,2;4,Err_T1_C4,F,resources/bu_double/眼不见心不烦_F_Err_T1_C4.mp3,fixed,0,,,,眼不见心不烦,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,39,L69_B1_39,3,爱答不理,single_bu,4.0,Err_T1_C2,M,resources/bu_single/爱答不理_M_Err_T1_C2.mp3,fixed,0,,,,爱答不理,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,40,L69_B1_40,3,不打不相识,double_bu,4;4,Err_T1T2_C2C2,M,resources/bu_double/不打不相识_M_Err_T1T2_C2C2.mp3,fixed,0,,,,不打不相识,,,,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,41,L69_B1_41,3,不可能,single_bu,4.0,Err_T1_C2,F,resources/bu_single/不可能_F_Err_T1_C2.mp3,fixed,0,,,,不可能,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,42,L69_B1_42,3,一山不容二虎,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一山不容二虎_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一山不容二虎,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,43,L69_B1_43,3,不得不,double_bu,4;4,Err_T2_C2,M,resources/bu_double/不得不_M_Err_T2_C2.mp3,fixed,0,,,,不得不,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,44,L69_B1_44,3,一石激起千层浪,single_card_t4,4.0,Err_T1_Inter_C1,F,resources/yi_cardinal_T4/一石激起千层浪_F_Err_T1_Inter_C1.mp3,fixed,0,,,,一石激起千层浪,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,45,L69_B1_45,3,一报还一报,double_yi,2;2,Err_T2_Intra_C4,F,resources/yi_double/一报还一报_F_Err_T2_Intra_C4.mp3,fixed,0,,,,一报还一报,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,46,L69_B1_46,3,不共戴天,single_bu,2.0,Err_T1_C4,F,resources/bu_single/不共戴天_F_Err_T1_C4.mp3,fixed,0,,,,不共戴天,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,47,L69_B1_47,3,一棍子打死,single_card_t2,2.0,Err_T1_Inter_C1,M,resources/yi_cardinal_T2/一棍子打死_M_Err_T1_Inter_C1.mp3,fixed,0,,,,一棍子打死,,,T1,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,48,L69_B1_48,3,截然不同,single_bu,4.0,Err_T1_C2,M,resources/bu_single/截然不同_M_Err_T1_C2.mp3,fixed,0,,,,截然不同,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,49,L69_B1_49,3,表里如一,single_ord_t1,1.0,Err_T1_Inter_C4,F,resources/yi_ordinal_T1/表里如一_F_Err_T1_Inter_C4.mp3,fixed,0,,,,表里如一,,,T4,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,50,L69_B1_50,3,一锤子买卖,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一锤子买卖_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一锤子买卖,,,T2,,,,,,,,,,,,,,,,,,
69,1,Task3_FreeRecall,51,L69_B1_51,3,下不为例,single_bu,4.0,Cor,M,resources/bu_single/下不为例_M_Cor.mp3,fixed,0,,,,下不为例,,,T4,,,,,,,,,,,,,,,,,,
69,2,Task1,1,L69_B2_1,1,之一,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/之一_F_Cor.mp3,fixed,0,,,,之一,0,0,T1,之一,correct,T1,之姨,inter,T2,之艺,inter,T4,之椅,lure,T3,之仪,inter,T2,之义,inter,T4
69,2,Task1,2,L69_B2_2,1,逐一核对,single_ord_t1,1.0,Cor,F,resources/yi_ordinal_T1/逐一核对_F_Cor.mp3,fixed,0,,,,逐一核对,4,4,T1,逐宜核对,inter,T2,逐义核对,inter,T4,逐益核对,inter,T4,逐仪核对,inter,T2,逐一核对,correct,T1,逐椅核对,lure,T3
69,2,Task1,3,L69_B2_3,1,一连串,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一连串_M_Err_T1_Intra_C2.mp3,bridge,0,,,,一连串,5,0,T2,宜连串,intra,T2,蚁连串,lure,T3,依连串,inter,T1,仪连串,intra,T2,医连串,inter,T1,一连串,correct,T4
69,2,Task1,4,L69_B2_4,1,一鼓作气,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一鼓作气_M_Cor.mp3,fixed,0,,,,一鼓作气,3,3,T4,仪鼓作气,intra,T2,医鼓作气,inter,T1,蚁鼓作气,lure,T3,一鼓作气,correct,T4,宜鼓作气,intra,T2,依鼓作气,inter,T1
69,2,Task1,5,L69_B2_5,1,一目了然,single_card_t2,2.0,Cor,F,resources/yi_cardinal_T2/一目了然_F_Cor.mp3,fixed,0,,,,一目了然,4,4,T2,医目了然,inter,T1,义目了然,intra,T4,伊目了然,inter,T1,益目了然,intra,T4,一目了然,correct,T2,已目了然,lure,T3
69,2,Task1,6,L69_B2_6,1,一晃眼,single_card_t4,4.0,Cor,M,resources/yi_cardinal_T4/一晃眼_M_Cor.mp3,bridge,0,,,,一晃眼,2,2,T4,伊晃眼,inter,T1,已晃眼,lure,T3,一晃眼,correct,T4,宜晃眼,intra,T2,依晃眼,inter,T1,仪晃眼,intra,T2
69,2,Task1,7,L69_B2_7,1,唯一,single_ord_t1,1.0,Err_T1_Inter_C4,M,resources/yi_ordinal_T1/唯一_M_Err_T1_Inter_C4.mp3,fixed,0,,,,唯一,2,0,T4,唯义,inter,T4,唯蚁,lure,T3,唯一,correct,T1,唯仪,inter,T2,唯益,inter,T4,唯宜,inter,T2
69,2,Task1,8,L69_B2_8,1,一丝不苟,single_card_t4,4.0,Err_T1_Intra_C2,M,resources/yi_cardinal_T4/一丝不苟_M_Err_T1_Intra_C2.mp3,fixed,0,,,,一丝不苟,4,0,T2,姨丝不苟,intra,T2,蚁丝不苟,lure,T3,伊丝不苟,inter,T1,宜丝不苟,intra,T2,一丝不苟,correct,T4,医丝不苟,inter,T1
69,2,Task1,9,L69_B2_9,1,一帆风顺,single_card_t4,4.0,Err_T1_Intra_C2,F,resources/yi_cardinal_T4/一帆风顺_F_Err_T1_Intra_C2.mp3,fixed,0,,,,一帆风顺,2,1,T2,医帆风顺,inter,T1,仪帆风顺,intra,T2,一帆风顺,correct,T4,伊帆风顺,inter,T1,蚁帆风顺,lure,T3,姨帆风顺,intra,T2
